Date,Open,High,Low,Close,Vol,OI
1/10/12,1719.2,1748.3,1716.1,1738.4,168405,193494
1/11/12,1739.3,1754.9,1737.7,1746.5,144552,182125
1/12/12,1750.4,1769.8,1747.8,1754.6,146826,174222
1/13/12,1756.7,1757.6,1732.6,1737.7,177525,168260
1/17/12,1742.7,1774.9,1738.8,1762.5,193658,164237
1/18/12,1758.4,1769.8,1749,1766.8,157218,160113
1/19/12,1767.6,1777.5,1756.1,1761.4,130752,156621
1/20/12,1763.9,1774.2,1752.1,1770.9,127005,148309
1/23/12,1772.1,1788.7,1769.9,1785.2,131456,139274
1/24/12,1784,1786.9,1767.9,1771.4,137344,121002
1/25/12,1773.4,1820.1,1756.1,1807,240476,110512
1/26/12,1817.8,1838.4,1809.9,1833.6,226656,75705
1/27/12,1827.6,1846.7,1821.1,1839.1,175023,29103
1/30/12,1844.1,1846.8,1822.6,1837.9,53427,7300
1/31/12,1837.9,1854.1,1830.5,1843.9,157876,231072
2/1/12,1843.9,1857.5,1838.9,1853,124538,237961
2/2/12,1850.8,1867.5,1846.8,1862.8,142034,239062
2/3/12,1865.2,1869.4,1829.7,1843.8,191907,238833
2/6/12,1834.5,1844.4,1817.5,1828.4,137271,238227
2/7/12,1826,1856.1,1816.1,1851.9,161623,240326
2/8/12,1851.2,1858.3,1829.5,1834.8,151075,236981
2/9/12,1837.9,1859,1831.6,1844.7,163236,235628
2/10/12,1834.6,1840.7,1809.9,1828.8,178134,232524
2/13/12,1830.9,1838.9,1821.2,1828.4,103506,231263
2/14/12,1827.5,1833.4,1817.3,1821.2,148107,232679
2/15/12,1826.5,1842.7,1823.8,1831.6,140860,238603
2/16/12,1833.6,1835.1,1810.2,1831.9,166951,238397
2/17/12,1833.9,1841,1822.1,1829.4,116795,235877
2/21/12,1831.9,1865.4,1830.5,1862,202405,251418
2/22/12,1864.9,1886.9,1854.2,1874.8,176268,257506
2/23/12,1881.8,1893,1876.8,1889.8,153929,264250
2/24/12,1885.5,1887.9,1874.8,1879.9,139752,261636
2/27/12,1880.3,1884.5,1866.1,1878.4,132504,265506
2/28/12,1873.7,1896.2,1870.5,1891.9,158913,270183
2/29/12,1889.7,1895.8,1791.9,1814.8,343493,252192
3/1/12,1814.8,1830.8,1798.6,1825.7,239499,240377
3/2/12,1823.2,1828.9,1808.9,1813.3,147086,229947
3/5/12,1815.9,1821.5,1797.9,1807.4,158938,227208
3/6/12,1810.9,1813.3,1766.9,1775.6,237112,219669
3/7/12,1778.5,1792.2,1775.2,1787.4,157557,209896
3/8/12,1789.2,1808.3,1787.1,1802.2,156218,206047
3/9/12,1804,1820,1780.5,1815,206573,202011
3/12/12,1818.5,1820.9,1796,1803.3,152099,192599
3/13/12,1804.3,1809.7,1765.6,1797.7,209911,190121
3/14/12,1778.7,1786.3,1738.2,1746.4,279269,177283
3/15/12,1746.7,1770.9,1739.7,1763,180716,170082
3/16/12,1761.3,1768.4,1743.2,1759.3,160610,163517
3/19/12,1762.5,1773.6,1755.8,1770.8,135038,153866
3/20/12,1768.1,1768.4,1744.7,1750.5,154433,146734
3/21/12,1754.3,1765.4,1749.8,1753.8,139650,144646
3/22/12,1753.1,1760.1,1731,1746,175716,139629
3/23/12,1747.6,1769.8,1745,1765.9,144592,134842
3/26/12,1765.7,1796.9,1758.6,1789.1,195612,113399
3/27/12,1793.7,1800.4,1782.1,1788.4,175344,68524
3/28/12,1782.8,1788,1757.5,1761.4,193107,28546
3/29/12,1765.3,1768,1747.8,1755.7,47342,9004
3/30/12,1764,1773.5,1762,1772.7,111161,236850
4/2/12,1772.3,1786.2,1765.2,1780.5,110017,240600
4/3/12,1779.4,1783.5,1741,1772.8,156003,237632
4/4/12,1746.6,1750.3,1713.8,1714.9,201938,235622
4/5/12,1722.8,1735.6,1721.5,1730.9,128046,230959
4/9/12,1741.8,1750.7,1737.5,1744.7,83338,228696
4/10/12,1743.8,1765.6,1733.3,1761.5,177501,232444
4/11/12,1761.5,1764.7,1754.3,1761.1,102788,227074
4/12/12,1761.1,1782.1,1751.8,1781.4,141531,229065
4/13/12,1777.4,1780,1750.5,1761,127471,226477
4/16/12,1759.5,1760.4,1742.8,1750.5,114468,224951
4/17/12,1754.5,1759.2,1736,1751.9,142002,223690
4/18/12,1751.6,1756,1738.9,1740.4,106988,223620
4/19/12,1743.8,1755.7,1732,1742.2,161296,225524
4/20/12,1744,1749,1739.4,1743.6,87025,225500
4/23/12,1743.6,1745,1724.4,1733.4,125013,220140
4/24/12,1740.4,1750.9,1735.4,1744.6,107793,215765
4/25/12,1743,1748.4,1725.8,1743.1,166069,218865
4/26/12,1745.3,1762.8,1743.3,1761.3,130313,219274
4/27/12,1758,1769.2,1751.9,1765.6,97633,223516
4/30/12,1763.8,1767.8,1745.9,1765,115408,216564
5/1/12,1765,1773.1,1758.3,1763.2,105171,215277
5/2/12,1763.8,1764.7,1746.8,1754.8,129795,213202
5/3/12,1754.8,1755.1,1732.1,1735.6,151919,206173
5/4/12,1737.2,1748.8,1727.6,1746,144960,203145
5/7/12,1744.1,1744.8,1733,1739.9,91445,201121
5/8/12,1739.7,1740.3,1696.3,1705.3,218708,198902
5/9/12,1706.7,1707.8,1679.3,1695,210608,196083
5/10/12,1690.5,1703,1685.8,1696.3,138244,188884
5/11/12,1694.3,1696,1672.8,1684.8,151009,183847
5/14/12,1686.3,1686.6,1655.8,1661.8,162291,181551
5/15/12,1658,1665.2,1642,1657.9,159325,175955
5/16/12,1645.7,1653,1627.5,1637.4,252560,170453
5/17/12,1639.4,1680.6,1639.2,1675.7,211541,176283
5/18/12,1675.3,1698.3,1668.6,1692.7,176041,167648
5/21/12,1691,1699.8,1685.3,1689.5,140539,162118
5/22/12,1693.8,1695.2,1661.8,1677.4,175858,150173
5/23/12,1668.2,1669.3,1633.6,1649.2,259185,137605
5/24/12,1661.8,1678.5,1651.8,1658.3,197533,118677
5/25/12,1658.4,1674.5,1651.5,1669.7,157335,93277
5/29/12,1674.4,1684.3,1646.5,1649.5,259050,39266
5/30/12,1654.7,1669.8,1631.2,1664.2,79887,9171
5/31/12,1662.6,1673.1,1651.5,1662.7,177334,224500
6/1/12,1660.3,1730.5,1644,1720.6,307040,238185
6/4/12,1725.3,1728.2,1708.5,1712.4,135236,234852
6/5/12,1718.4,1723.3,1711,1715.4,96218,234018
6/6/12,1717,1740.9,1712.9,1732.7,184614,237695
6/7/12,1719.9,1729.2,1677.9,1686.5,254777,226419
6/8/12,1688.8,1694.8,1654.9,1689.9,158606,222742
6/11/12,1701.3,1707.8,1681.2,1695.3,116635,220331
6/12/12,1696.1,1717.4,1684.9,1712.3,149667,220292
6/13/12,1709.6,1724.5,1705.5,1717.9,128377,224993
6/14/12,1717.5,1727.5,1708.9,1718.1,153140,226306
6/15/12,1722.5,1733.9,1718.9,1726.6,130137,228371
6/18/12,1728.5,1729.8,1705.4,1725.5,120675,228344
6/19/12,1725.8,1732.8,1716.6,1721.7,124749,223051
6/20/12,1717.8,1722.1,1689,1714.3,210736,218843
6/21/12,1706.2,1706.7,1663.3,1664,214302,217686
6/22/12,1664.2,1672.6,1657.1,1665.4,120470,212919
6/25/12,1671.1,1687.5,1665.4,1686.9,114462,212727
6/26/12,1686.9,1686.9,1666.7,1673.4,103440,213744
6/27/12,1671.1,1683.1,1661.6,1676.9,115527,213329
6/28/12,1673.1,1678.1,1646.1,1648.9,139961,213143
6/29/12,1650.3,1706.3,1649.8,1702.7,190835,212152
7/2/12,1698.1,1702.1,1685.9,1696.2,98936,209619
7/3/12,1696,1724.2,1693.8,1720.3,112150,216303
7/5/12,1716.1,1723,1696,1707.9,172550,205432
7/6/12,1703.7,1709.1,1674.9,1677.4,161742,203995
7/9/12,1680.9,1691.6,1674.5,1687.6,98066,202235
7/10/12,1687.6,1700.5,1662.9,1678.3,151155,192161
7/11/12,1664.3,1681.9,1664,1674.2,140490,187887
7/12/12,1674.8,1676.4,1652.9,1663.8,171190,184334
7/13/12,1669.7,1695,1664.1,1690.5,129985,179000
7/16/12,1690,1693.1,1675.7,1690.1,101745,178036
7/17/12,1687.1,1697.3,1669.5,1688,141888,172570
7/18/12,1681.5,1684.2,1665.7,1669.3,133067,165994
7/19/12,1671.5,1690,1670.6,1678.9,134865,155776
7/20/12,1679.5,1685.2,1671.1,1681.3,122585,144878
7/23/12,1680.1,1680.9,1660.5,1675.9,141477,134747
7/24/12,1674.4,1682.5,1666.3,1674.7,158537,126248
7/25/12,1678.7,1708.5,1676.4,1706.6,212741,106002
7/26/12,1703,1720,1698.7,1713.6,188616,80744
7/27/12,1714.3,1727.1,1709.2,1716.5,118267,237346
7/30/12,1721.3,1723.8,1711.4,1717.8,111653,260096
7/31/12,1719.4,1725.4,1708,1708.4,124765,256882
8/1/12,1711.3,1715.6,1688.8,1701.1,156106,254378
8/2/12,1696.6,1712.6,1680.1,1684.5,158560,252072
8/3/12,1686.1,1703.7,1682.3,1703.1,126858,249098
8/6/12,1701.5,1712.2,1699.1,1710,79352,250140
8/7/12,1708.3,1715.1,1704.8,1706.6,86450,246865
8/8/12,1708.5,1713.3,1699.7,1709.8,84409,248109
8/9/12,1708.9,1714.8,1706,1714,69240,247961
8/10/12,1714,1723.5,1700.4,1716.6,112185,255329
8/13/12,1718.5,1722,1703.5,1706.4,96667,248844
8/14/12,1706.4,1712.7,1687.4,1696.2,118540,247021
8/15/12,1695,1702.6,1685.9,1700.4,101682,245155
8/16/12,1699.6,1715.8,1696.8,1713,107456,244512
8/17/12,1710.5,1716.8,1707.1,1713.2,77285,243881
8/20/12,1712.3,1718.5,1705.6,1716.8,69468,245540
8/21/12,1716.9,1737.4,1714.6,1736.7,128719,255732
8/22/12,1734,1752,1730.1,1734.3,138502,263856
8/23/12,1748.3,1771.3,1748.3,1766.6,157054,268752
8/24/12,1766.4,1770.1,1758.9,1766.7,102664,274709
8/27/12,1767,1773.1,1759.3,1769.4,76962,274226
8/28/12,1759.8,1768.7,1752.9,1763.5,105051,277831
8/29/12,1762.6,1766.3,1748.2,1756.8,112444,276729
8/30/12,1752.5,1760.5,1746.1,1750.9,96786,279372
8/31/12,1751.6,1789.3,1740.9,1781.4,195805,293688
9/3/12,1787.2,1792.2,1781.4,1788.7,42583,295914
9/4/12,1787.6,1795.4,1781.4,1789.8,179166,299667
9/5/12,1791.4,1792.2,1783.4,1787.8,101574,300196
9/6/12,1789.5,1810.7,1787.5,1799.4,176797,300876
9/7/12,1797.5,1839.2,1785.1,1834.3,216526,307902
9/10/12,1831.8,1836.1,1820.8,1825.6,111150,309626
9/11/12,1822.5,1834.3,1821.8,1828.7,109346,312608
9/12/12,1828.3,1843.3,1821.1,1827.5,182989,316831
9/13/12,1826.9,1868.8,1813.8,1865.9,260342,321788
9/14/12,1863.2,1874,1861.5,1866.5,195524,326555
9/17/12,1867.3,1872.7,1850,1864.4,118555,324159
9/18/12,1858,1869.7,1847,1865,163628,329018
9/19/12,1867.2,1875.6,1858,1865.5,162962,333772
9/20/12,1866.2,1868.7,1851.5,1864,144572,334087
9/21/12,1864,1883.8,1862.9,1871.8,185293,337726
9/24/12,1868.5,1869.1,1851.7,1858.4,159194,339058
9/25/12,1860,1871.7,1854.8,1860.2,157676,340887
9/26/12,1856.5,1862.2,1832.1,1847.4,196374,339606
9/27/12,1850.1,1876.7,1847,1874.3,181476,353966
9/28/12,1873.8,1879.7,1863.3,1867.7,156934,349973
10/1/12,1867.5,1888.2,1859.5,1877.1,190607,351295
10/2/12,1873.8,1880.4,1866.1,1869.4,119797,348559
10/3/12,1870,1877.8,1866.8,1873.6,119091,350000
10/4/12,1873.8,1891.5,1873.7,1890.3,161985,357677
10/5/12,1886.4,1891.9,1868.3,1874.6,158446,354377
10/8/12,1875.8,1876.3,1862,1869.5,95898,352014
10/9/12,1871.6,1875.4,1855.8,1858.8,140493,352149
10/10/12,1859.8,1863.8,1852.3,1858.9,129541,347041
10/11/12,1858.7,1870.4,1854,1864.4,117573,351114
10/12/12,1863.5,1868.8,1847.3,1853.5,130391,348354
10/15/12,1849,1849.3,1823.5,1831.4,172769,335736
10/16/12,1831.8,1843.4,1829.9,1840.1,105627,334594
10/17/12,1843.8,1848.8,1837.8,1846.8,112841,333482
10/18/12,1844.7,1847.2,1832.8,1838.5,106130,332574
10/19/12,1836.2,1838.5,1809.8,1817.8,158721,327931
10/22/12,1816.5,1824.6,1808.2,1820.1,108139,324100
10/23/12,1823.6,1825,1798.4,1803.2,153971,318712
10/24/12,1802.8,1809,1792.5,1795.4,140583,315515
10/25/12,1796.6,1812.7,1796.1,1806.8,141164,310035
10/26/12,1805.9,1813.7,1795.2,1805.7,126511,310356
10/29/12,1806,1811.6,1800,1802.5,57608,307992
10/30/12,1804.1,1809.5,1799,1805.9,57253,308154
10/31/12,1804.1,1820.4,1803.6,1812.9,120009,306404
11/1/12,1814.2,1821.3,1807.6,1809.3,121499,296816
11/2/12,1809.4,1811,1768.6,1769,223444,289615
11/5/12,1770.5,1780,1766.3,1777,120547,277932
11/6/12,1779.2,1814.7,1777.3,1808.8,187222,278883
11/7/12,1809.6,1826.8,1796.8,1807.8,265682,269950
11/8/12,1811.7,1828.9,1806.4,1819.8,165870,262238
11/9/12,1825.3,1833.2,1820.7,1824.7,148670,261621
11/12/12,1825.6,1831.8,1819,1824.7,107182,251068
11/13/12,1822.8,1827.1,1811.4,1818.6,142502,247089
11/14/12,1819.1,1827.9,1814.3,1823.9,143227,244379
11/15/12,1821,1821.7,1798.3,1807.6,181712,227167
11/16/12,1809.3,1811,1799.4,1808.5,136952,224491
11/19/12,1808.2,1829.3,1807.2,1828.2,125525,225566
11/20/12,1825.3,1829.8,1815.6,1817.4,128071,216610
11/21/12,1821.6,1825.8,1812.2,1822,129035,200898
11/23/12,1824.1,1848.8,1821.4,1845.2,165900,192230
11/26/12,1845.3,1846.1,1839.8,1843.4,165966,155234
11/27/12,1843.1,1845.7,1834.2,1836.1,198873,97808
11/28/12,1835.2,1836.8,1799.2,1810.1,196208,272660
11/29/12,1813.7,1822.5,1811.4,1820.8,178274,297514
11/30/12,1819.6,1825,1801.5,1804,142067,293071
12/3/12,1806.8,1816.2,1805.5,1812.4,104840,291176
12/4/12,1809,1810.5,1783.9,1787.1,197018,285649
12/5/12,1789,1799.6,1777.3,1785.1,157791,278534
12/6/12,1787,1796.1,1778.4,1793.1,145846,278027
12/7/12,1792.6,1798.2,1775.4,1796.8,145925,275848
12/10/12,1796.7,1810.1,1794.6,1805.7,84330,278562
12/11/12,1805.2,1807.1,1797.3,1800.9,81044,279748
12/12/12,1803.3,1816.3,1799.8,1809.2,167086,284590
12/13/12,1804.1,1804.1,1782,1788.1,171357,276365
12/14/12,1790.9,1793.2,1785.3,1788.3,85242,274935
12/17/12,1789.7,1792.3,1778.8,1789.5,93926,274564
12/18/12,1790.4,1795.7,1753.3,1762,180399,274897
12/19/12,1763,1769.1,1755.5,1759,157436,272858
12/20/12,1759.2,1764.1,1727.3,1737.2,189984,263632
12/21/12,1739.8,1751.8,1727.6,1751.4,136092,256884
12/24/12,1749.3,1757.8,1744,1750.8,44006,256004
12/26/12,1748.7,1760,1741.9,1752,52722,253375
12/27/12,1751.1,1757.4,1744.4,1755,95883,254772
12/28/12,1755.3,1758.3,1745.4,1747.2,75137,256299
12/31/12,1747.2,1772.3,1747.2,1767.1,85218,254987
1/2/13,1767.7,1786.7,1762.2,1780.1,132828,254244
1/3/13,1777.5,1781.8,1752.5,1765.9,143786,252765
1/4/13,1755.1,1755.8,1717.3,1740.2,252725,248488
1/7/13,1747.6,1754.3,1733.9,1737.6,140819,246404
1/8/13,1738.9,1754,1738.1,1753.5,146839,239672
1/9/13,1751.2,1757.3,1742.6,1746.8,131709,230049
1/10/13,1749.3,1770.1,1745.1,1769.3,159320,215011
1/11/13,1765.4,1768.2,1744.4,1751.9,176075,208004
1/14/13,1750.8,1766.1,1750.8,1760.7,126856,195146
1/15/13,1759.1,1776.2,1757.5,1775.2,149770,200441
1/16/13,1771,1776,1764.3,1774.5,137525,187278
1/17/13,1771.8,1789.1,1757.7,1782.1,202942,187059
1/18/13,1778.7,1786.4,1774.6,1778.3,115543,182900
1/22/13,1780.5,1787.2,1776.1,1784.5,165132,180044
1/23/13,1783,1786.1,1774.4,1778,141433,160918
1/24/13,1775.1,1777.1,1755.5,1761.2,179960,148517
1/25/13,1758.3,1762.9,1746.3,1747.9,162110,129684
1/28/13,1749.2,1752.9,1742.3,1744.2,184378,82128
1/29/13,1745.2,1756.3,1744.8,1751.9,118271,235113
1/30/13,1753.3,1774.2,1752.7,1770.8,183223,256281
1/31/13,1766.2,1770.9,1747.6,1751.2,159622,255662
2/1/13,1754.4,1772.2,1749.8,1759.8,177049,255446
2/4/13,1758.3,1767.8,1751,1765.6,112527,255161
2/5/13,1764.7,1776.2,1756.4,1762.7,154153,253889
2/6/13,1762.6,1769.7,1758,1768,97162,253813
2/7/13,1767.2,1773.1,1752.6,1760.5,183505,250380
2/8/13,1761,1763.5,1755,1756.1,94741,251462
2/11/13,1757.1,1759.5,1733.3,1738.3,161668,261047
2/12/13,1737.8,1743,1728.7,1738.8,137082,260279
2/13/13,1741.7,1744.2,1729.7,1734.3,130849,263963
2/14/13,1731.7,1739.2,1722,1724.7,174428,259095
2/15/13,1723.4,1725.2,1685.9,1698.7,258379,262575
2/19/13,1698.9,1708,1689.4,1693.4,220226,264444
2/20/13,1693.4,1698.4,1647.3,1667.2,260413,262295
2/21/13,1654,1673.6,1643.5,1667.8,223531,261533
2/22/13,1666.2,1676.2,1658.5,1662,142206,264423
2/25/13,1668.9,1685.7,1663.9,1675.8,164113,255931
2/26/13,1681.9,1708.9,1672.9,1704.7,254857,247653
2/27/13,1702.8,1703.6,1680.6,1684.9,172158,244812
2/28/13,1685.5,1691.7,1663.5,1667.3,190164,245211
3/1/13,1667.7,1676.1,1653.2,1661.5,193691,242647
3/4/13,1667.2,1673.5,1657.9,1661.6,122907,240492
3/5/13,1663.4,1675,1660.3,1664.1,146718,237704
3/6/13,1664.1,1673.5,1655.6,1664.1,169868,233876
3/7/13,1673,1674.1,1663.2,1664.3,141571,221182
3/8/13,1666.6,1672.3,1649.6,1666.1,213955,215642
3/11/13,1667.5,1671.7,1663.7,1667.2,101213,209664
3/12/13,1669.6,1686.8,1668,1680.9,150411,206013
3/13/13,1681.2,1688,1673.6,1677.6,141795,204825
3/14/13,1675.9,1681.4,1664.4,1679.9,144163,196135
3/15/13,1678.6,1687.1,1676.5,1681.8,98990,188553
3/18/13,1686.2,1699.6,1678.8,1693.8,176071,176921
3/19/13,1692.9,1704.2,1688.2,1700.5,165885,164175
3/20/13,1701.1,1703.1,1688.8,1696.7,127570,152772
3/21/13,1694.9,1705.7,1692.8,1703,130590,141851
3/22/13,1703.2,1704.5,1691.8,1695.3,138726,121902
3/25/13,1698,1702,1677.6,1693.7,234090,83551
3/26/13,1693.7,1694.1,1682.4,1684.5,141058,244273
3/27/13,1688.2,1696.2,1679.1,1694.4,179889,262145
3/28/13,1692.8,1695.5,1681.5,1682.9,109103,262145
4/1/13,1685.3,1688.8,1682.4,1688.1,62176,257901
4/2/13,1687.3,1691.5,1661.2,1663.1,165691,266811
4/3/13,1663.6,1664.5,1636.9,1640.7,209509,265573
4/4/13,1644.9,1646.5,1626.6,1639.6,188525,261101
4/5/13,1641.2,1669,1636.2,1663.1,190804,265966
4/8/13,1668,1670.1,1653.8,1659.7,111703,264566
4/9/13,1659.6,1677.3,1657.2,1673.9,126551,265746
4/10/13,1672.2,1675.7,1642.5,1646,176373,267222
4/11/13,1646.2,1655.3,1640.2,1652.1,137757,264347
4/12/13,1647.5,1651.4,1563.2,1588.6,374344,274227
4/15/13,1568.2,1582.2,1422.3,1448.3,700344,270390
4/16/13,1442.2,1491.4,1408.7,1474.6,424780,256184
4/17/13,1458.6,1482.4,1452.2,1469.9,255303,254472
4/18/13,1463.3,1489.2,1422.8,1479.7,246906,252624
4/19/13,1480.2,1511.9,1472.6,1482.8,199699,254602
4/22/13,1495.5,1526,1490.7,1508.4,186680,255004
4/23/13,1512.6,1520,1491.2,1496,215906,251249
4/24/13,1499.7,1520.8,1498.7,1510.9,142300,245255
4/25/13,1517.5,1555.8,1513.5,1549.2,197319,250714
4/26/13,1554.5,1572,1534.5,1540.8,239659,244358
4/29/13,1553.4,1565.5,1548.8,1554.6,122508,246611
4/30/13,1563.8,1566.7,1547.7,1559.3,154104,244945
5/1/13,1562.8,1564.6,1526.9,1533.4,170191,246433
5/2/13,1544.2,1560.5,1535.3,1554.8,152834,248523
5/3/13,1553.4,1574.4,1542.6,1551.4,175030,247582
5/6/13,1556.9,1565.6,1551,1555.2,80796,244231
5/7/13,1556.3,1557.2,1527.6,1536,192504,239268
5/8/13,1538.8,1563,1533.9,1560.9,158956,231031
5/9/13,1560.2,1563.2,1539.3,1555.8,162465,222813
5/10/13,1544.7,1548.4,1505.7,1523.8,231401,218379
5/13/13,1534.9,1535.5,1511.9,1521.5,151009,209286
5/14/13,1516.7,1532.1,1506.9,1511.7,173066,200477
5/15/13,1511.7,1516.6,1473.6,1483.4,229796,197953
5/16/13,1479.7,1484.2,1455.2,1474.1,222528,191054
5/17/13,1472.4,1478.5,1440.8,1451.9,229036,191516
5/20/13,1448.5,1485.1,1423.5,1471.3,258371,186952
5/21/13,1479.6,1487.1,1445.2,1464.8,225016,174880
5/22/13,1461.7,1500.5,1440.3,1454.6,328643,159968
5/23/13,1454.6,1484.3,1442.2,1479,220700,147241
5/24/13,1477.1,1484.3,1468.3,1473.8,136510,125684
5/28/13,1480.1,1488.2,1459.3,1466.1,295012,75526
5/29/13,1467.3,1481.8,1466.1,1478.2,131116,205492
5/30/13,1479.3,1504.1,1474.8,1498.4,202829,221946
5/31/13,1499.3,1508,1470.6,1479.4,167854,215612
6/3/13,1475.2,1502.9,1474.7,1498.3,141771,215940
6/4/13,1497.6,1501.2,1474.5,1483.6,117534,213215
6/5/13,1485.2,1496.7,1481.5,1484.9,139655,214870
6/6/13,1488.2,1509.7,1477.6,1502.2,177144,216184
6/7/13,1499.1,1504.1,1463.5,1469.4,199054,219376
6/10/13,1469.4,1474.9,1461.5,1472.4,109059,215088
6/11/13,1472.3,1473.6,1450.9,1463.4,146056,213528
6/12/13,1464.1,1480.4,1458.6,1478.4,112198,214397
6/13/13,1473.8,1480.8,1459.4,1464.2,127783,212613
6/14/13,1471.2,1478.2,1464.2,1474,100911,212754
6/17/13,1476.5,1477.8,1466.2,1469.5,78353,208671
6/18/13,1470.7,1471.8,1446.6,1453.3,128779,212676
6/19/13,1453.7,1462.4,1434.7,1460.4,136468,217619
6/20/13,1437.6,1437.6,1361.8,1372.6,368874,227295
6/21/13,1364,1388.1,1355.1,1378.4,190154,223474
6/24/13,1382.7,1387.1,1361.5,1363.5,160333,223080
6/25/13,1368.1,1375.4,1357.1,1361.5,161803,215721
6/26/13,1363.4,1363.9,1307.4,1316.2,318396,214322
6/27/13,1311.9,1330.6,1282.5,1298,261390,221260
6/28/13,1285.9,1321.2,1265.8,1310.1,309347,224134
7/1/13,1319.3,1348.1,1310.5,1342.1,204048,222373
7/2/13,1339.1,1353.4,1325.2,1329.8,169736,214481
7/3/13,1328.3,1345.7,1322.4,1338.3,152851,208880
7/5/13,1339.1,1343.5,1293.3,1299.1,227043,216378
7/8/13,1307.5,1323.8,1300.8,1321.3,140566,205775
7/9/13,1321.6,1345.1,1318.4,1332.3,166683,197180
7/10/13,1335.5,1352,1328.6,1333.8,190149,186503
7/11/13,1352.1,1383.6,1348.5,1366.3,207150,174730
7/12/13,1371.3,1373.8,1352.8,1364,136396,160838
7/15/13,1370.3,1380,1358.9,1369.9,116682,153128
7/16/13,1368,1381.1,1362,1376.8,127630,149467
7/17/13,1377.6,1386.1,1355.7,1363.9,223427,140390
7/18/13,1360.8,1374.3,1359.7,1370.6,123913,135265
7/19/13,1368.8,1383.5,1367.8,1379.3,134153,130535
7/22/13,1382.6,1425.5,1381.8,1422.4,191735,120063
7/23/13,1420.7,1435.1,1412,1421.1,159441,105943
7/24/13,1433.9,1435.1,1399.1,1405.9,182162,94185
7/25/13,1407.6,1423.9,1394.8,1415.2,176485,70627
7/26/13,1419.7,1426.9,1398.3,1408.3,63640,211113
7/29/13,1419.5,1424.5,1409.1,1415.6,102050,233217
7/30/13,1414.2,1416.4,1403,1410.8,126109,244296
7/31/13,1412.4,1425.7,1391.3,1399,218787,243624
8/1/13,1409.4,1416.7,1392.6,1397.2,157369,241514
8/2/13,1393.7,1404,1368.4,1396.5,194683,243669
8/5/13,1398.2,1406.3,1382.7,1388.4,97862,242954
8/6/13,1389.3,1392.4,1364.1,1368.5,145487,242957
8/7/13,1367.2,1375,1357.8,1371.3,122054,244548
8/8/13,1371.9,1399.8,1368,1395.9,147834,245067
8/9/13,1397.4,1402.5,1390.1,1398.2,96809,241904
8/12/13,1399.5,1429.7,1399.5,1420.2,141631,240835
8/13/13,1422,1427,1403.8,1406.5,146208,237008
8/14/13,1406.3,1421.8,1401.1,1419.4,120612,239138
8/15/13,1421.8,1455.6,1403.9,1446.9,226648,236491
8/16/13,1451.6,1465.2,1443,1457,177729,226169
8/19/13,1463.1,1470.1,1448,1451.7,123415,228981
8/20/13,1450.9,1464,1437.6,1458.6,137476,229976
8/21/13,1457,1464.9,1445.2,1456.1,150235,227574
8/22/13,1451.6,1467.4,1440.5,1456.8,147575,225431
8/23/13,1462.1,1485.9,1453.8,1481.8,161580,226602
8/26/13,1485,1493,1474.4,1479.1,103038,227824
8/27/13,1490.8,1510,1481.2,1506.2,160392,227704
8/28/13,1502.1,1520,1499.2,1504.8,167016,227417
8/29/13,1504.2,1504.6,1488.1,1498.9,147098,229838
8/30/13,1493.6,1497.5,1477.8,1482.1,124659,229838
9/3/13,1480,1502.4,1459.6,1498,205998,234225
9/4/13,1497.6,1501,1470.6,1476,138415,226955
9/5/13,1477.2,1486,1450.7,1459,175226,227867
9/6/13,1452.7,1479.6,1444.8,1472.5,161533,229773
9/9/13,1477.1,1481,1467.9,1472.7,80509,227179
9/10/13,1473.1,1477.4,1443.6,1450,131861,226064
9/11/13,1450.2,1454.7,1442,1449.8,100134,224352
9/12/13,1452.1,1452.2,1406.4,1416.6,185084,228935
9/13/13,1408.7,1416.8,1390.6,1394.6,170246,228287
9/16/13,1419.5,1422,1388.7,1403.8,158187,226108
9/17/13,1399.6,1410.7,1391.8,1395.4,136997,227528
9/18/13,1395.5,1453.8,1377.5,1393.6,243776,225850
9/19/13,1451,1461.4,1444.5,1455.3,180030,222721
9/20/13,1452.2,1454.4,1410.9,1418.5,190860,219484
9/23/13,1413,1418,1399.4,1413,139642,218698
9/24/13,1407.5,1415.4,1391.5,1402.3,155023,218253
9/25/13,1409.5,1424.3,1402.6,1422.2,145962,220073
9/26/13,1419.1,1426,1405.2,1410.1,159097,218972
9/27/13,1409.7,1431.2,1406,1425.2,133967,224000
9/30/13,1429.5,1439.8,1408,1413,119076,222466
10/1/13,1414.2,1423.8,1368.4,1372.1,212833,225914
10/2/13,1373.5,1410.2,1362.9,1406.7,176119,221306
10/3/13,1402.5,1408.8,1388,1403.6,129120,220983
10/4/13,1403.4,1412,1391.1,1395.9,107569,221395
10/7/13,1398.3,1415.5,1393.9,1411.1,95950,222940
10/8/13,1409,1416.8,1401.4,1410.6,123183,221210
10/9/13,1405.6,1409.3,1380.6,1393.2,158401,223324
10/10/13,1393,1398,1367,1382.9,141168,226118
10/11/13,1372.4,1380.8,1345.6,1354.2,186264,230456
10/14/13,1361.5,1377.6,1354.4,1362.6,110183,229032
10/15/13,1359.7,1373.7,1337,1359.2,204033,225254
10/16/13,1367.4,1375.2,1354.6,1368.3,165641,221406
10/17/13,1367,1410.2,1359.7,1409,216151,225000
